"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"COPB2-DT",0.195881975972011,5.5854516040547,3.01244260563251,0.00270345181751312,0.0065671504075492,-2.81970016985741
"OTUD1",-0.367026839121073,8.04313121606496,-3.01238774122006,0.00270393297344748,0.00656757256378904,-2.81986247410381
"NDUFV2-AS1",-0.203552168574391,4.14094887097265,-3.01229598447557,0.00270473784711297,0.00656804800135485,-2.82013390976286
"TRNP1",0.835455028245579,6.34568106743077,3.01227903756087,0.0027048865264113,0.00656804800135485,-2.82018404140748
"FAM98C",-0.291713007451368,7.24752199773846,-3.01226030365499,0.00270505089211975,0.00656804800135485,-2.82023945893557
"LRRN4CL",-0.457538321181333,4.59021419463932,-3.01213426860452,0.00270615692396363,0.00656998693265889,-2.82061227965397
"AFF1",-0.308589430761484,9.04392297094701,-3.01180793979675,0.00270902257680743,0.00657619693236132,-2.8215775134098
"ATP5IF1",-0.282387103555044,9.78283019160854,-3.01144096662292,0.00271224846827672,0.00658327990703949,-2.8226628462667
"CYP2A6",-0.246243794372048,5.03932403343077,-3.01109265932253,0.00271531353125991,0.00658997094757276,-2.82369285572675
"ICMT",0.278142389150077,8.65410061845298,3.00984268590464,0.00272633929271133,0.00661597861071699,-2.82738830864973
"NIPAL4-DT",-0.161139150506508,5.32801730931966,-3.00957214856999,0.00272873103945285,0.00662103067453885,-2.82818793624379
"BRAP",0.307774138860706,4.75207255550769,3.00873483093767,0.00273614572045563,0.00663826792426199,-2.83066235563474
"GNLY",0.709556986070877,5.35625944702393,3.00849039846785,0.00273831371532427,0.00664277351899791,-2.83138457027743
"EPOR",0.287815724406639,4.47843714806154,3.00795335253504,0.00274308257366369,0.00665358671262028,-2.83297115819652
"BCAM",0.227406868772176,5.34950395492137,3.00772810863125,0.00274508495679754,0.00665768788557243,-2.83363651164196
"HBP1",-0.245829565750697,3.69819088489402,-3.00767429761945,0.00274556352636311,0.00665809282349343,-2.83379545815029
"SLC16A10",0.324041922173518,3.70936594472821,3.00749976732723,0.00274711624172604,0.00666110221708583,-2.83431096526993
"PRKCZ",0.180093209341265,3.41064248197265,3.00707519058453,0.00275089686334416,0.00666914138665059,-2.8355649091988
"PKN2",-0.265796535229961,3.12840023096239,-3.00705733791285,0.00275105593587955,0.00666914138665059,-2.83561763147624
"S100A16",-0.515136814824441,10.5561973993026,-3.00693722968075,0.00275212635443108,0.00667097944584559,-2.83597232565515
"MGAM",-0.252262377923282,3.54445948624274,-3.00657076392443,0.00275539469777137,0.00667814411380228,-2.83705445860275
"CARMIL2",0.205874523454714,4.62183944331282,3.0060091459904,0.00276041041427294,0.00668954171733807,-2.83871260627155
"BDH2",-0.465924338893539,8.20877459278803,-3.00596608963608,0.00276079528830005,0.00668971568667579,-2.83883971551882
"BSCL2",0.337484260953496,8.36074906909573,3.00561826257077,0.002763906262638,0.00669649451341266,-2.83986649194562
"FAM24B",0.402904839929706,5.24220386076239,3.00557227228608,0.00276431784115669,0.00669673234829875,-2.84000224544461
"USP33",-0.329580989024552,8.62578051831624,-3.00502588550676,0.00276921188891255,0.00670782795945975,-2.84161490844698
"UNC5C",-0.0943081261283255,2.68368993068205,-3.00489127646526,0.00277041881478588,0.00670999079749828,-2.84201216398992
"TM6SF2",0.254682260245956,5.26861865976923,3.0047094545416,0.00277204982356719,0.00671318016322795,-2.84254872586724
"LINC01720",-0.0966689519394636,2.61237018273846,-3.00422629815157,0.00277638818581896,0.00672262197353028,-2.84397438171479
"COLEC12",-0.794656022786307,5.70638982386154,-3.00420519135868,0.00277657784978728,0.00672262197353028,-2.84403665673611
"GS1-279B7.1",-0.166056302342662,4.27717661253504,-3.00406065154808,0.0027778769919247,0.00672500540295209,-2.84446310613813
"JMJD8",0.23939018312274,7.53833452771453,3.00388014798384,0.00277950016243031,0.00672817264876497,-2.84499563485362
"SLC5A12",-0.154158558278502,3.06304021972137,-3.00323627470118,0.00278529724212486,0.00674144156915291,-2.84689496243513
"LOC646762",0.209764995118842,4.69019119425128,3.00254861806982,0.00279150074722942,0.00675569107102175,-2.84892300826096
"EFHB",-0.118039785903107,2.64918687313162,-3.00242797901654,0.0027925903627676,0.00675732914856834,-2.84927875209065
"LINC02910",-0.0939721460733677,2.5325110580906,-3.00240365399725,0.00279281011424192,0.00675732914856834,-2.84935048071216
"CCDC169",-0.16990242238767,2.82459722584102,-3.00224976757617,0.00279420068639036,0.00675992822306417,-2.84980424163612
"ATF3",-0.361844242257954,4.51380079690085,-3.00214289100565,0.00279516683391097,0.00676150002719074,-2.85011937255631
"NT5M",0.207172176115399,4.98227503872649,3.00152375915637,0.00280076971007861,0.0067742864382216,-2.85194469980799
"CCNP",-0.198648386136136,6.5796983965265,-3.00114677268222,0.00280418630996192,0.0067817825563052,-2.85305595420209
"GGTLC1",-0.425344826812637,5.94356190175726,-3.00101867517109,0.00280534811634767,0.0067838244909462,-2.85343352029181
"CSTB",0.333128893270691,11.5676716734308,3.00065148730025,0.00280868084394408,0.00679111503819772,-2.85451571615522
"LINC00895",0.151947830960198,2.75816747757094,3.00059726022946,0.0028091733351893,0.00679153729950098,-2.85467552621738
"BSDC1",-0.217460395217223,3.71314473630085,-3.00050047554858,0.00281005253191585,0.00679289426965108,-2.85496074886132
"BMT2",0.403778246310394,5.99447148046666,3.00033211937679,0.00281158248780878,0.00679582387070251,-2.85545687009625
"KCNQ1-AS1",0.150946252787986,3.39447106391966,2.99873454128498,0.0028261386616989,0.00683023467758402,-2.86016335785686
"PTPN9",-0.207148333518788,7.29025825191623,-2.99867792803925,0.00282665575110406,0.00683071176587203,-2.86033009669193
"CCL8",-0.920759379969965,6.08285765553334,-2.99835033413243,0.00282964960239708,0.00683717325052792,-2.86129487503623
"OSTC",0.299914820412125,9.99841223650085,2.99759378954186,0.0028365746913938,0.00685313109803384,-2.86352254130092
"IL20RA",0.690543997060368,6.27802190215898,2.99745457071513,0.00283785073050664,0.0068554388421408,-2.86393241556641
"LOC105376489",-0.127467536943369,3.94491576060513,-2.99710414186262,0.00284106498536116,0.00686199718721781,-2.86496403174112
"FHAD1-AS1",0.157807251244655,2.96811629089743,2.99708856968565,0.00284120789606945,0.00686199718721781,-2.86500987145574
"LOC284798",-0.166547328440207,4.84983747524103,-2.99703674270173,0.00284168357580652,0.00686237036214487,-2.86516243254296
"GYPE",-0.0833240583922269,2.41708333107692,-2.9967605674866,0.00284421960366907,0.00686752796611422,-2.86597535570182
"LINC01580",-0.122886353975544,3.34091419996239,-2.99673416715133,0.00284446213788135,0.00686752796611422,-2.86605306141994
"TMEM123",0.360982917365913,10.452515761388,2.99642770109262,0.00284727896152906,0.00687355209253095,-2.86695505309798
"HENMT1",0.658206406198249,7.39982954428889,2.99626316549348,0.00284879231193539,0.00687642852791725,-2.86743927778571
"VANGL1",0.384238638188681,6.40593971562222,2.99583727905356,0.00285271291105842,0.00688511428561904,-2.86869253256887
"SLC7A8",0.419378736066498,7.54817792538633,2.99502593749903,0.00286019557868099,0.00690239427712634,-2.87107958697117
"WDR76",0.409446954285943,5.00511764434872,2.99479025362636,0.00286237255829708,0.00690686780950126,-2.87177287684296
"PLCE1-AS2",-0.15210506279161,3.93447561037778,-2.99427538175028,0.00286713363564421,0.00691757502177167,-2.8732872447118
"HOOK1",-0.433391919218247,5.81613276501368,-2.99408995875987,0.00286885003703201,0.00692093471167021,-2.87383255859125
"LYNX1",-0.173404513193881,5.10467224357607,-2.99362779167191,0.00287313226419865,0.00693048285043267,-2.87519161173881
"CASP9",-0.224518640710069,7.16829019023247,-2.99330519956498,0.00287612471983931,0.00693691803688978,-2.87614010874322
"TMUB1",0.273326903045747,6.71253855748888,2.99326011823177,0.00287654313413055,0.00693714414751326,-2.87627265061925
"STK38L",0.549182010850662,7.30900258052479,2.9930789798786,0.00287822489888076,0.00694041659117313,-2.87680518893787
"SAMD9L",-0.759413070268186,6.40932631979316,-2.99259929828555,0.00288268281245013,0.00695038181602594,-2.87821527951024
"SLTM",-0.325693557537846,8.27368954971283,-2.9922143653845,0.00288626474953477,0.00695823298017707,-2.87934668465648
"GPR171",-0.603926719449605,4.54820478014701,-2.99165403697322,0.0028914860843915,0.00696954184153411,-2.8809933647561
"FAM120B",-0.269071878768455,6.64453047015556,-2.99164096319449,0.00289160801353489,0.00696954184153411,-2.88103178210262
"DCP1B",0.302466913667384,7.10247927562564,2.9909280196099,0.00289826422230984,0.0069847971619777,-2.88312652290517
"TXNDC17",-0.323745243244562,10.4063946984222,-2.99056403861485,0.00290166783808644,0.00699221119842033,-2.8841957698402
"EMX1",0.168014490574676,3.726843321,2.99047429596337,0.00290250759079542,0.00699344606365875,-2.88445938249455
"HSPA1A",-0.922872752007912,10.0270818655607,-2.99017477394251,0.00290531193089278,0.00699941369121502,-2.88533915159135
"FAM170A",0.173164096367954,4.39487786663932,2.98975760754183,0.00290922187356132,0.00700795638990282,-2.886564328474
"GBF1",0.274420853359218,6.61749800689744,2.98972648255136,0.0029095137892464,0.00700795638990282,-2.88665573287852
"ZBTB18",0.376805853212477,4.56271445670599,2.98907079754892,0.00291566957394464,0.00702199186051342,-2.8885810610561
"FLJ16779",0.14964476072568,3.40550060722393,2.98870549173777,0.00291910435116389,0.00702888041506843,-2.88965355331715
"ELAC1",-0.22407477289967,4.00785605024444,-2.98869662600281,0.00291918775697652,0.00702888041506843,-2.88967958042818
"BMP6",-0.300713531573742,4.56449320401539,-2.9885476982653,0.00292058914437303,0.00703146233778237,-2.89011677594007
"ARC",0.347938655316999,3.85000055671111,2.98817653640601,0.00292408440028228,0.00703908420243708,-2.89120627483749
"LRRN1",-0.0985193952863128,2.73885839968205,-2.98802569201337,0.00292550600545797,0.00704171305831028,-2.8916490220504
"CARS1",0.235569891035614,7.49562436691111,2.98773374732045,0.00292825918087907,0.00704754605968046,-2.89250585476945
"GPRASP1",-0.535388115635948,4.50469513846838,-2.98749042174952,0.00293055566627836,0.00705227873875096,-2.89321993248292
"SYT7",0.184628314604983,3.72233270653505,2.98708877798874,0.00293434994998675,0.00706061434474853,-2.89439849679497
"LINC01926",-0.147092869000931,3.8334003116,-2.98668216602201,0.00293819574569482,0.0070689173056351,-2.89559148302939
"FRRS1",-0.112453373526223,2.67599873905299,-2.98665400381315,0.00293846227868447,0.0070689173056351,-2.89567410419841
"SERTAD2",-0.308452457163934,7.86881478888205,-2.98641920617564,0.00294068531343667,0.0070734687709334,-2.89636291476437
"ZMAT4",-0.157922246878836,4.59285540363248,-2.98614798875698,0.00294325508124672,0.00707885314284092,-2.89715850230173
"SMAD1",-0.384502228763822,8.44035499323247,-2.98564909694723,0.00294798741547781,0.00708943692813893,-2.89862176551008
"GSS",0.339974762629906,9.22492285389401,2.9855191707172,0.00294922099770435,0.00709160534075499,-2.89900280374868
"NUDT6",-0.502540119945612,5.46429250486324,-2.98534879246924,0.00295083936655278,0.00709469840723902,-2.89950245236324
"EXOC5",-0.572558118240184,5.90004168471795,-2.98389188577419,0.00296471127287371,0.00712724862370529,-2.90377382504167
"GALNT7-DT",-0.144846117997676,4.43521080041368,-2.98178383234408,0.00298488868227146,0.0071749484164804,-2.90995065575141
"FAHD2A",0.335929373787163,7.08484890174872,2.98160811719151,0.00298657621303003,0.00717819729401717,-2.9104653294914
"ACTA2",0.683772078586299,11.1114262067573,2.98151352811787,0.00298748498754348,0.0071795739206885,-2.91074237089186
"MICALL1",0.256071371576531,7.59773544718974,2.98116447653458,0.00299084072674613,0.00718683016288626,-2.91176463231692
"ZNF287",-0.169878853572438,3.39371948927864,-2.9810467904497,0.00299197292330118,0.00718874232004682,-2.91210927137995
"LOC439933",-0.0882695808290858,2.42126122612992,-2.98088180538623,0.00299356081872025,0.00719174882095746,-2.91259240141965
"MT4",-0.190197131532918,4.95651695604274,-2.98063763863828,0.00299591221115079,0.00719658866955132,-2.91330735364435
"CYBC1",0.279138616271054,6.86939417284786,2.98055867719909,0.00299667299277501,0.00719681540738693,-2.91353855092667
"GBP4",0.600431969947837,5.4733347740359,2.98053146886422,0.00299693518193143,0.00719681540738693,-2.91361821493071
"HOXC6",1.28787036951347,5.53858101725983,2.98049227486426,0.00299731290608488,0.00719681540738693,-2.91373297084094
"ZC2HC1B",0.162415832337735,3.112327951,2.98048802374872,0.00299735387795836,0.00719681540738693,-2.91374541757215
"LINC02731",0.147189245269944,3.57278406681538,2.9800222845825,0.0030018457341068,0.0072067907641191,-2.91510893894662
"POLR2J2",0.526953022026976,7.36046876080684,2.97981239176768,0.00300387207282281,0.00721056476232896,-2.91572336412993
"IL1RAP",0.250834723925329,5.63484275579829,2.97978955236356,0.00300409264352751,0.00721056476232896,-2.91579022003228
"C14orf132",-0.536762088645992,5.25590946580171,-2.97952126838186,0.00300668469538814,0.0072159757257507,-2.91657550837328
"RD3",-0.132877201872606,3.15265820245812,-2.97927149663893,0.00300909972791243,0.00722096067905492,-2.91730654828429
"RAB33B",0.327328846273394,5.82613750065983,2.97910760670246,0.00301068533665535,0.00722392154779659,-2.91778619428194
"MANSC1",-0.422700530796539,8.9331959861812,-2.97907408489123,0.00301100974889673,0.00722392154779659,-2.91788429722964
"PRSS23",-0.181953183053191,4.2261062789812,-2.97882481148633,0.00301342313175879,0.00722889997263839,-2.91861377242842
"KYNU",0.337511560266785,5.68110195234359,2.9785046388227,0.00301652553320707,0.00723552998069548,-2.91955064077943
"NDUFAF8",0.192661149115677,4.33389228982906,2.9783171137835,0.00301834396502392,0.00723907907741229,-2.9200993189482
"LINC02708",-0.158469375966247,4.6072323221812,-2.97825242631194,0.00301897147247146,0.0072397714312343,-2.92028857978443
"PPY",-0.179041698978895,3.41931070029744,-2.97810674855274,0.00302038507140332,0.00724234853783804,-2.92071478518925
"C20orf96",0.201296934366838,3.90356681637436,2.97794965197427,0.00302191015233325,0.00724519235019127,-2.92117437565595
"REG3A",2.07064820449578,6.95704437262735,2.9772635177785,0.00302857934597423,0.00726036742796267,-2.92318140490992
"CASQ1",-0.129342091378278,3.3647397383453,-2.97715627086031,0.00302962299670722,0.00726205458499473,-2.92349507516041
"CORO1B",-0.245463508608525,7.06501016236923,-2.97663195599516,0.00303472999186579,0.00727348017231592,-2.92502840643511
"FAM47B",0.108844073148409,2.83821555149914,2.97602867053907,0.00304061592527018,0.00728676990525437,-2.92679235891895
"DIS3",0.345635273646647,6.17214865062222,2.97599115355379,0.00304098230296498,0.0072868306456715,-2.9269020437587
"LINC00638",0.151068468940117,5.64172131418461,2.97585682682535,0.00304229442163267,0.00728915731184404,-2.92729475103323
"TTC9",0.522697567712566,3.58531581009231,2.97554706769807,0.00304532215739511,0.00729559351239616,-2.92820027340685
"GCNT7",0.170584400428119,2.86354260195897,2.97514551040737,0.0030492512739369,0.00730361604116403,-2.92937401428943
"TFAP2A",0.908679340231353,5.08297055763589,2.97513496177543,0.00304935455156196,0.00730361604116403,-2.9294048455781
"NAGS",-0.528964171617524,5.57381520467521,-2.97508304154423,0.0030498629293245,0.00730401493060711,-2.92955659524053
"PTPDC1",0.2903368172043,5.73293480858119,2.9733758188729,0.00306662245790381,0.00734332870761299,-2.93454494285738
"RHOH",-0.506770286044633,5.56027856351112,-2.97323494474416,0.00306800915026303,0.00734582603245969,-2.93495644004195
"PSG4",-0.142667849451738,3.44560388277607,-2.97286450996146,0.00307165825568443,0.00735373915397302,-2.93603839991926
"EEF1AKMT2",0.190223444458712,4.47164799427521,2.97251378816241,0.00307511682762042,0.00736119440463428,-2.93706266190684
"GABRE",0.75881887681346,6.41619114650086,2.97238683898504,0.00307636958853037,0.00736336832061481,-2.93743338047091
"CCDC30",-0.160025553724474,4.24234121015897,-2.97199571753135,0.00308023219026441,0.00737178776986778,-2.93857544163496
"PITPNA-AS1",0.349198481554682,6.03677604114701,2.97177125084758,0.00308245095990617,0.00737627166091556,-2.9392308107659
"R3HDM4",0.310570980617351,8.35828235998461,2.97135679581668,0.00308655153360555,0.00738525718012875,-2.94044075739388
"C10orf95-AS1",0.268015106149999,3.18105696249231,2.97115457020005,0.00308855414193311,0.00738922140305505,-2.94103106889509
"ARFGEF3",0.664329432453867,7.71225289244616,2.97104578220707,0.00308963194354267,0.00739097242920692,-2.94134861295196
"ZSCAN25",0.270388206503437,5.9525510540547,2.97077244816759,0.00309234147919229,0.00739662603670678,-2.94214640489952
"LINC01525",-0.128522352715082,4.12553706785983,-2.97029160608498,0.00309711329577675,0.00740721063251196,-2.94354968677369
"SOX11",0.398833514983447,3.27611933798803,2.97005214186782,0.00309949221863946,0.00741207053560933,-2.9442484531274
"DHX9-AS1",-0.112279315114283,3.88924529907521,-2.96940240467978,0.00310595535655199,0.00742663606101617,-2.9461441374027
